index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
f08dcffdf9619a76c9a76215e6fa05c7,2026-07-01T14:01:02Z,'Tornado',www.zeit.de,de,0.9,Vor Friedrichshafen: Tornado bildet sich auf dem Bodensee,Hier finden Sie Informationen zu dem Thema „Vor Friedrichshafen“. Lesen Sie jetzt „Tornado bildet sich auf dem Bodensee“.,https://www.zeit.de/news/2026-07/01/tornado-bildet-sich-auf-dem-bodensee,https://img.zeit.de/news/2026-07/01/tornado-bildet-sich-auf-dem-bodensee-image-group/wide__1300x731,http://web.archive.org/web/20260702014854/https://www.zeit.de/news/2026-07/01/tornado-bildet-sich-auf-dem-bodensee,"Ein Tornado hat sich laut dem Deutschen Wetterdienst (DWD) auf dem Bodensee vor Friedrichshafen gebildet. Die Wasserhose sei ungefähr 15 Minuten zu sehen gewesen und nach Lindau in Bayern abgezogen, … [+1370 chars]",,Vor Friedrichshafen: Tornado bildet sich auf dem Bodensee. Hier finden Sie Informationen zu dem Thema „Vor Friedrichshafen“. Lesen Sie jetzt „Tornado bildet sich auf dem Bodensee“.,Before Friedrichshafen: Tornado forms on Lake Constance. Here you will find information on the topic “Before Friedrichshafen”. Now read “Tornado forms on Lake Constance”.,"ante Friedrichshafen: Pollucis formae ad lacum Constantiae. Hic informationes invenies in themate ""Ante Friedrichshafen"". Nunc legitur ""Tornado format lacum Constantiae"".",2026-07-02 14:30:03+00:00
a313f2cf4ec44e044bcec32831e56102,2026-07-01T14:02:04Z,'Tornado',www.tagesspiegel.de,de,0.9,Vor Friedrichshafen: Tornado bildet sich auf dem Bodensee,Rund 15 Minuten war am Mittag die Wasserhose vor Friedrichshafen auf der deutschen Seite zu sehen. Die Windgeschwindigkeiten in dem Tornado betrugen schätzungsweise bis zu 150 Kilometern pro Stunde.,https://www.tagesspiegel.de/gesellschaft/panorama/vor-friedrichshafen-tornado-bildet-sich-auf-dem-bodensee-15782873.html,https://www.tagesspiegel.de/images/15782872/alternates/BASE_16_9_W1400/1782914524000/wasserhose-auf-dem-bodensee.jpeg,,"Ein Tornado hat sich laut dem Deutschen Wetterdienst (DWD) auf dem Bodensee vor Friedrichshafen gebildet. Die Wasserhose sei ungefähr 15 Minuten zu sehen gewesen und nach Lindau in Bayern abgezogen, … [+1424 chars]",,Vor Friedrichshafen: Tornado bildet sich auf dem Bodensee. Rund 15 Minuten war am Mittag die Wasserhose vor Friedrichshafen auf der deutschen Seite zu sehen. Die Windgeschwindigkeiten in dem Tornado betrugen schätzungsweise bis zu 150 Kilometern pro Stunde.,Before Friedrichshafen: Tornado forms on Lake Constance. The waterspout in front of Friedrichshafen on the German side was visible for around 15 minutes at midday. Wind speeds in the tornado were estimated to be up to 150 kilometers per hour.,ante Friedrichshafen: Pollucis formae ad lacum Constantiae. Aulon ante Fridericshafen in parte Germanica circiter XV minuta ad meridiem conspicua erat. Celeritates ventorum in turbine ad 150 chiliometrorum per horam esse aestimatae sunt.,2026-07-02 14:30:03+00:00
d0fe10dc5479dbde20fc657b8454adfb,2026-07-01T14:04:22Z,'Tornado',www.bild.de,de,0.9,Spektakuläres Naturschauspiel - Riesiger Tornado rast über den Bodensee,Das seltene Wetterphänomen vor Friedrichshafen war rund 20 Minuten zu sehen – und ist nicht der erste Tornado am Bodensee.,https://www.bild.de/regional/baden-wuerttemberg/tornado-ueber-dem-bodensee-gewaltige-wasserhose-sorgt-fuer-aufsehen-6a450c448fb3fff12ac46300,"https://images.bild.de/6a450c448fb3fff12ac46300/6b48503bbdd71f95ea8235ce0199ef1b,c660e51f?w=1280",http://web.archive.org/web/20260702043107/https://www.bild.de/regional/baden-wuerttemberg/tornado-ueber-dem-bodensee-gewaltige-wasserhose-sorgt-fuer-aufsehen-6a450c448fb3fff12ac46300,TTS-Player überspringenArtikel weiterlesenFriedrichshafen Spektakuläre Szenen am Bodensee: Plötzlich wächst am Mittwoch ein Trichter aus den Wolken über dem Bodensee. Minutenlang zieht ein gewaltiger… [+1578 chars],,Spektakuläres Naturschauspiel - Riesiger Tornado rast über den Bodensee. Das seltene Wetterphänomen vor Friedrichshafen war rund 20 Minuten zu sehen – und ist nicht der erste Tornado am Bodensee.,Spectacular natural spectacle - huge tornado races across Lake Constance. The rare weather phenomenon off Friedrichshafen was visible for around 20 minutes - and is not the first tornado on Lake Constance.,Spectaculum naturale spectaculum - ingentes turbo gentes trans lacum Constantiam. Rara tempestatis phaenomenon off Friedrichshafen per circiter XX minuta visebatur - et primum turbo in Lacu Constantia non est.,2026-07-02 14:30:03+00:00
0f2ffcc646651eb308ca346b702db5a9,2026-07-01T16:19:32Z,'Tornado',www.n-tv.de,de,0.9,Kurzes Spektakel: Tornado fegt über den Bodensee hinweg,"Es ist ein düsterer Anblick über dem Bodensee. Zunächst hängen dunkle Wolken darüber und dann bildet sich eine Wasserhose. Der Spuk dauert nicht lang, meldet der Wetterdienst. Allerdings wird gewarnt, es könnte nicht der letzte Tornado im Laufe des Tages sein.",https://www.n-tv.de/panorama/Tornado-fegt-ueber-den-Bodensee-hinweg-id31036539.html,https://www.n-tv.de/img/31036570/1782922576/Img_16_9/1200/Eine-Wasserhose-hat-sich-ueber-dem-Bodensee-gebildet-bestmoeglich-verfuegbare-Qualitaet.jpg,http://web.archive.org/web/20260702025429/https://www.n-tv.de/panorama/Tornado-fegt-ueber-den-Bodensee-hinweg-id31036539.html,"Dieser Anblick ist gar nicht so selten über dem Bodensee. (Foto: picture alliance/dpa/swd-medien)
Es ist ein düsterer Anblick über dem Bodensee. Zunächst hängen dunkle Wolken darüber und dann bildet… [+1675 chars]",,"Kurzes Spektakel: Tornado fegt über den Bodensee hinweg. Es ist ein düsterer Anblick über dem Bodensee. Zunächst hängen dunkle Wolken darüber und dann bildet sich eine Wasserhose. Der Spuk dauert nicht lang, meldet der Wetterdienst. Allerdings wird gewarnt, es könnte nicht der letzte Tornado im Laufe des Tages sein.","Short spectacle: Tornado sweeps across Lake Constance. It's a gloomy sight over Lake Constance. First dark clouds hang over it and then a waterspout forms. The haunting doesn't last long, reports the weather service. However, there is a warning that it could not be the last tornado later in the day.","Breve spectaculum: Turbo scopat trans lacum Constantiam. Est aspectus tristis super lacum Constantiae. Primo inpendent tenebrae nubes, dein formae aulon. Postrema non diu permanet, ministerium tempestatum refert. Sed cavetur quod Pollucis ultimus esse non potuit postea in diem.",2026-07-03 14:33:00+00:00
62c6aec839ee2082b5f255f7a0e549cd,2026-07-02T08:30:18Z,'Tornado',www.faz.net,de,0.9,Für 15 Minuten zu sehen: Tornado bildet sich auf dem Bodensee,Es sind beeindruckende Bilder: Am Mittwoch war über dem Bodensee eine Wasserhose zu sehen. Die Windgeschwindigkeiten in dem Tornado schätzt ein Meteorologe auf 100 bis 150 Kilometer pro Stunde.,https://www.faz.net/aktuell/gesellschaft/ungluecke/tornado-bildet-sich-auf-dem-bodensee-accg-200990470.html,https://media0.faz.net/image/w1200h627/bbbec6a5e201/w2048h1070x0y220o/202607/43601.0.2285183153/eine-wasserhose-hat-sich-am.webp,http://web.archive.org/web/20260702103943/https://www.faz.net/aktuell/gesellschaft/ungluecke/tornado-bildet-sich-auf-dem-bodensee-accg-200990470.html,"Ein Tornado hat sich laut dem Deutschen Wetterdienst (DWD) auf dem Bodensee vor Friedrichshafen gebildet. Die Wasserhose sei ungefähr 15 Minuten zu sehen gewesen und nach Lindau in Bayern abgezogen, … [+1324 chars]",,Für 15 Minuten zu sehen: Tornado bildet sich auf dem Bodensee. Es sind beeindruckende Bilder: Am Mittwoch war über dem Bodensee eine Wasserhose zu sehen. Die Windgeschwindigkeiten in dem Tornado schätzt ein Meteorologe auf 100 bis 150 Kilometer pro Stunde.,Seen for 15 minutes: Tornado forms on Lake Constance. They are impressive pictures: On Wednesday a waterspout could be seen over Lake Constance. A meteorologist estimates the wind speeds in the tornado to be 100 to 150 kilometers per hour.,Videntur per 15 minuta: Pollucis formas ad lacum Constantiam. Eae imagines impressivae sunt: ​​Die mercurii aqualis super lacum Constantiam videri potuit. Astrologus meteorologus aestimat celeritates ventorum in turbine 100 ad 150 chiliometrorum per horam esse.,2026-07-03 14:33:00+00:00
c2941826f034ef93f9c2e86432fd23f8,2026-07-02T09:15:00Z,'Tornado',www.telepolis.de,de,0.9,Wasserhose über dem Bodensee: Tornado vor Friedrichshafen sorgt für Aufsehen,"Spektakulärer Wirbel über dem Bodensee: Eine riesige Wasserhose sorgte am Mittwoch für Aufsehen. Doch was wäre passiert, hätte sie Land erreicht?",https://www.telepolis.de/article/Wasserhose-ueber-dem-Bodensee-Tornado-vor-Friedrichshafen-sorgt-fuer-Aufsehen-11351487.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/5/1/1/0/1/4/8/tornadobodensee-02ed72b53b2e7d23.jpg,http://web.archive.org/web/20260702204238/https://www.telepolis.de/article/Wasserhose-ueber-dem-Bodensee-Tornado-vor-Friedrichshafen-sorgt-fuer-Aufsehen-11351487.html,"Die Wasserhose könnte Geschwindigkeiten von bis zu 150 Stundenkilometern erreicht haben, schätzt der Deutsche Wetterdienst
(Bild: Privat)
Spektakulärer Wirbel über dem Bodensee: Eine riesige Wasser… [+3128 chars]",,"Wasserhose über dem Bodensee: Tornado vor Friedrichshafen sorgt für Aufsehen. Spektakulärer Wirbel über dem Bodensee: Eine riesige Wasserhose sorgte am Mittwoch für Aufsehen. Doch was wäre passiert, hätte sie Land erreicht?",Waterspout over Lake Constance: Tornado off Friedrichshafen causes a stir. Spectacular vortex over Lake Constance: A huge waterspout caused a stir on Wednesday. But what would have happened if she had reached land?,Waterspout supra lacum Constantiam: Turbo off Friedrichshafen concitationem movet. Vortex spectacularis super lacum Constantiae: Ingens aquaeductus incitamentum Mercurii die fecit. Sed quid futurum esset si terram attigisset?,2026-07-03 14:33:00+00:00
b376a214faa5104460f802629f46083e,2026-07-02T10:25:01Z,'Tornado',www.zeit.de,de,0.9,Wetterspektakel: Warum der Bodensee ein Tornado-Hotspot ist,Hier finden Sie Informationen zu dem Thema „Wetterspektakel“. Lesen Sie jetzt „Warum der Bodensee ein Tornado-Hotspot ist“.,https://www.zeit.de/news/2026-07/02/warum-der-bodensee-ein-tornado-hotspot-ist,https://img.zeit.de/news/2026-07/02/warum-der-bodensee-ein-tornado-hotspot-ist-image-group/wide__1300x731,http://web.archive.org/web/20260703034132/https://www.zeit.de/news/2026-07/02/warum-der-bodensee-ein-tornado-hotspot-ist,Der Tornado über dem Bodensee sorgte für staunende Blicke - ein einmaliges Ereignis war er aber nicht. Im Gegenteil: Der Bodensee zählt nach Angaben des Deutschen Wetterdienstes (DWD) zu den Tornado-… [+2018 chars],,Wetterspektakel: Warum der Bodensee ein Tornado-Hotspot ist. Hier finden Sie Informationen zu dem Thema „Wetterspektakel“. Lesen Sie jetzt „Warum der Bodensee ein Tornado-Hotspot ist“.,Weather spectacle: Why Lake Constance is a tornado hotspot. Here you will find information on the topic of “weather spectacles”. Read “Why Lake Constance is a tornado hotspot” now.,"Tempestas spectaculum: quare lacus Constantiensis est turbo hotspot. Hic informationes invenies in argumento ""spectaculorum tempestatum"". Read ""Quare lacus Constantiensis est turbo hotspot"" nunc.",2026-07-03 14:33:00+00:00
10784152bb01768546f1839c2e31756c,2026-07-01T15:02:14Z,'Tornado',www.tagesspiegel.de,de,0.9,Windgeschwindigkeiten bis 150 Kilometern pro Stunde: Tornado bildet sich auf dem Bodensee,Rund 15 Minuten war am Mittag die Wasserhose vor Friedrichshafen auf der deutschen Seite zu sehen. Der Experte warnt vor weiteren Tornados in der Region.,https://www.tagesspiegel.de/gesellschaft/panorama/windgeschwindigkeiten-bis-150-kilometern-pro-stunde-tornado-bildet-sich-auf-dem-bodensee-15783148.html,https://www.tagesspiegel.de/images/15783151/alternates/BASE_16_9_W1400/1782917837000/wasserhose-auf-dem-bodensee.jpeg,http://web.archive.org/web/20260702064913/https://www.tagesspiegel.de/gesellschaft/panorama/windgeschwindigkeiten-bis-150-kilometern-pro-stunde-tornado-bildet-sich-auf-dem-bodensee-15783148.html,"Ein Tornado hat sich laut dem Deutschen Wetterdienst (DWD) auf dem Bodensee vor Friedrichshafen gebildet. Die Wasserhose sei ungefähr 15 Minuten zu sehen gewesen und nach Lindau in Bayern abgezogen, … [+1659 chars]",,Windgeschwindigkeiten bis 150 Kilometern pro Stunde: Tornado bildet sich auf dem Bodensee. Rund 15 Minuten war am Mittag die Wasserhose vor Friedrichshafen auf der deutschen Seite zu sehen. Der Experte warnt vor weiteren Tornados in der Region.,Wind speeds of up to 150 kilometers per hour: Tornado forms on Lake Constance. The waterspout in front of Friedrichshafen on the German side was visible for around 15 minutes at midday. The expert warns of further tornadoes in the region.,Celeritates ventorum usque ad 150 chiliometrorum per horas: Pollucis formae ad lacum Constantiam. Aulon ante Fridericshafen in parte Germanica circiter XV minuta ad meridiem conspicua erat. Peritus monet regionis ulterioris turbines.,2026-07-05 19:43:12+00:00
f2c878b118136960ac09facbfd09c770,2026-07-01T15:32:39Z,'Tornado',www.morgenpost.de,de,0.9,„Großes Wetterkino“: Tornado zieht über beliebten Urlaubsort am Bodensee,"Eine Wasserhose beeindruckte am Mittwoch die Menschen im Süden Deutschlands. Das Spektakel dauerte nur kurz, löste aber etliche Reaktionen aus.",https://www.morgenpost.de/panorama/article412452969/grosses-wetterkino-tornado-zieht-ueber-beliebten-urlaubsort-am-bodensee.html,https://img.sparknews.funkemedien.de/412452876/412452876_1782919961_v16_9_1600.jpeg,,Es ist ein eindrucksvolles Naturschauspiel: Ein Tornado hat sich laut dem Deutschen Wetterdienst (DWD) auf dem Bodensee vor Friedrichshafen in Baden-Württemberg gebildet. Die Wasserhose sei ungefähr … [+2093 chars],,"„Großes Wetterkino“: Tornado zieht über beliebten Urlaubsort am Bodensee. Eine Wasserhose beeindruckte am Mittwoch die Menschen im Süden Deutschlands. Das Spektakel dauerte nur kurz, löste aber etliche Reaktionen aus.","“Big weather cinema”: Tornado hits popular holiday resort on Lake Constance. A waterspout impressed people in southern Germany on Wednesday. The spectacle only lasted a short time, but triggered a number of reactions.","""Tempestas magna cinematographica"": Turbo ferit ferias populares ad lacum Constantiam conveniunt. Aulonis homines in Germania meridionali die mercurii impresserunt. Spectaculum tantum breve tempus duravit, sed pluribus motus utitur.",2026-07-05 19:43:12+00:00
db9410647170415ad36e4ab1dce5b8e1,2026-07-01T15:44:59Z,'Tornado',www.bild.de,de,0.9,Spektakuläres Naturschauspiel -  Riesiger Tornado zieht über den Bodensee,Ein imposanter Tornado über dem Bodensee zieht alle Blicke auf sich: Eine riesige Wasserhose zieht minutenlang über die Wasseroberfläche und bietet ein s...,https://www.bild.de/news/spektakulaeres-naturschauspiel-riesiger-tornado-zieht-ueber-den-bodensee-6a452bb83bafc712e6b21d2e,"https://images.bild.de/6a452bb83bafc712e6b21d2e/eb616d2936c2a044d192774793b32408,c895c3a4?w=1280",http://web.archive.org/web/20260702043109/https://www.bild.de/news/spektakulaeres-naturschauspiel-riesiger-tornado-zieht-ueber-den-bodensee-6a452bb83bafc712e6b21d2e,"Mehr zum Video anzeigen 
Ein imposanter Tornado über dem Bodensee zieht alle Blicke auf sich: Eine riesige Wasserhose zieht minutenlang über die Wasseroberfläche und bietet ein spektakuläres Natursc… [+97 chars]",,Spektakuläres Naturschauspiel -  Riesiger Tornado zieht über den Bodensee. Ein imposanter Tornado über dem Bodensee zieht alle Blicke auf sich: Eine riesige Wasserhose zieht minutenlang über die Wasseroberfläche und bietet ein s...,Spectacular natural spectacle - Huge tornado moves across Lake Constance. An impressive tornado over Lake Constance attracts everyone's attention: a huge waterspout moves over the surface of the water for minutes and offers a...,Spectaculum naturale spectaculum - Ingens turbo per lacum Constanciam movet. Pollucis infigbilis super lacum Constantiae animum omnium allicit: aquae ingens aquae per minutas superficies movetur et praebet...,2026-07-05 19:43:12+00:00
